month,day,min,node,mechanism,user,rank,affiliation,net,client,old
7,22,668,CS3,password,yW4GWojKGyoB,471,student,UCPRIV,2865,1
11,16,685,CS9,key,94wRPPamjR5xy,8,faculty,7018,2866,0
4,16,405,CS59,password,z1zl5v2JDzmW,637,student,4134,2870,1
11,16,686,CS9,key,94wRPPamjR5xy,8,faculty,7018,2870,0
3,15,3,CS3,password,936YxJxxDweLN,1000,student,UCPRIV,2888,1
11,30,818,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,2890,1
4,5,551,CS3,password,9QRr8qqJzPG66,23,student,6167,2897,1
4,5,551,CS3,password,9QRr8qqJzPG66,23,student,6167,2907,1
10,25,1094,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,2913,1
4,11,1358,CS3,password,9DjB9NrKpYvKY,621,student,7018,2915,1
4,16,409,CS5,password,z1zl5v2JDzmW,637,student,4134,2919,1
8,21,92,CS3,password,y9eZymz2MxaB,688,student,7018,2937,1
10,25,1102,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,2945,1
10,25,1103,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,2952,1
11,19,957,CS3,password,XObX4oO1Ol9B8,909,student,7922,2954,1
11,19,958,CS3,password,XObX4oO1Ol9B8,909,student,7922,2955,1
11,19,958,CS3,password,XObX4oO1Ol9B8,909,student,7922,2956,1
10,22,1329,CS5,password,9KGaYgvDoBvY6,936,student,7922,2965,1
4,21,951,CS29,password,9vKX6g54n7ov,718,student,40533,2993,1
12,4,1407,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,2996,1
6,6,73,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,2998,1
10,2,628,CS5,password,9J7mWdyGN9meY,580,student,UCPUB,3006,1
10,16,942,CS4,password,y2zoqbaB38jVl,124,student,20057,3017,1
11,30,1078,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3019,1
10,29,902,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,3019,1
4,24,971,CS22,password,ydQyQvRvN,29,faculty,20057,3026,1
5,24,249,CS3,password,NRV7Oj37oeLBM,262,student,174,3033,1
5,12,1431,CS13,password,yW4GWojKGyoB,471,student,UCPRIV,3045,1
10,25,1010,CS5,password,91v2Kwvwlyg3,142,alum,32,3049,1
5,24,254,CS4,password,NRV7Oj37oeLBM,262,student,174,3062,1
8,3,820,CS30,key,JNNLwxzBpDw59,42,alum,7922,3062,0
10,8,163,CS3,password,9Q2peQ5zerL5Y,550,student,20057,3065,1
7,28,835,CS4,password,ybnn5LobK4oe5,288,alum,6167,3066,1
7,22,671,CS3,password,yW4GWojKGyoB,471,student,UCPRIV,3067,1
4,5,1297,CS5,password,z1zl5v2JDzmW,637,student,UCPRIV,3068,1
4,10,1019,CS53,key,y2yNbZ5v9r,629,student,UCPUB,3068,0
5,31,1147,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3070,1
5,12,806,CS5,password,9Q2peQ5zerL5Y,550,student,20057,3072,1
10,11,1415,CS3,password,93VLaQBZG7JV6,878,student,7922,3075,1
3,22,1082,CS84,password,DWjv46NOqKo5x,870,student,7922,3077,1
10,4,866,CS3,password,9K5lDlLRowdBN,562,student,103,3084,1
5,24,258,CS5,password,NRV7Oj37oeLBM,262,student,174,3086,1
5,24,258,CS5,password,NRV7Oj37oeLBM,262,student,174,3087,1
5,23,945,CS3,password,9QRr8qqJzPG66,23,student,701,3093,1
2,26,1340,CS3,password,9Q8xda8weoOv6,371,student,701,3096,1
11,19,1041,CS3,password,XObX4oO1Ol9B8,909,student,7922,3109,1
10,11,1412,CS3,password,93VLaQBZG7JV6,878,student,7922,3110,1
10,11,1411,CS5,password,93VLaQBZG7JV6,878,student,7922,3113,1
10,11,347,CS3,key,JNNLwxzBpDw59,42,alum,7922,3134,
6,5,1186,CS100,password,RJ86DR66zJ43J,720,student,12,3139,1
6,9,1339,CS82,key,yK4MjQRVjNdvb,863,student,12,3139,
5,11,723,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3161,1
10,29,943,CS4,password,XObX4oO1Ol9B8,909,student,UCPRIV,3169,1
5,24,262,CS5,password,NRV7Oj37oeLBM,262,student,174,3178,1
11,30,824,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3180,1
10,29,950,CS36,password,XObX4oO1Ol9B8,909,student,UCPRIV,3180,1
5,11,724,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3181,1
11,19,1086,CS3,password,XObX4oO1Ol9B8,909,student,7922,3182,1
11,19,1087,CS3,password,XObX4oO1Ol9B8,909,student,7922,3183,1
5,10,1098,CS58,password,z37pZomBRQ8Np,263,student,6167,3184,1
10,28,944,CS4,password,9DadOl3pbv9b3,349,student,30613,3198,1
12,8,1370,CS3,password,9eKmoYovVrby,57,staff,7922,3200,1
10,26,609,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3204,1
3,14,1260,CS4,password,z1zl5v2JDzmW,637,student,UCPRIV,3220,1
10,5,1095,CS3,password,9JoMVbnw2JB9N,376,student,6079,3222,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3223,1
5,24,266,CS5,password,NRV7Oj37oeLBM,262,student,174,3224,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3224,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3225,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3226,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3227,1
11,9,1327,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3228,1
4,26,334,CS4,password,NRV7Oj37oeLBM,262,student,174,3230,1
5,24,267,CS5,password,NRV7Oj37oeLBM,262,student,174,3232,1
5,20,1281,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,3235,1
4,16,442,CS59,password,z1zl5v2JDzmW,637,student,4134,3237,1
3,8,1356,CS4,password,zxn3ymz5rYzja,499,alum,174,3238,1
11,30,826,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3242,1
11,15,901,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3249,1
6,7,1401,CS12,password,yW4GWojKGyoB,471,student,UCPRIV,3254,1
5,24,272,CS5,password,NRV7Oj37oeLBM,262,student,174,3259,1
10,8,225,CS5,password,9Q2peQ5zerL5Y,550,student,20057,3259,1
11,29,935,CS3,password,rMq11jJxyaGa3,210,student,19024,3263,1
11,5,157,CS123,key,NyyLj4pdnRarb,658,student,7922,3267,0
11,15,901,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3278,1
5,25,748,CS12,password,yW4GWojKGyoB,471,student,UCPRIV,3284,1
5,24,278,CS3,password,NRV7Oj37oeLBM,262,student,174,3285,1
3,2,353,CS3,password,9DOKn11g1WaeP,885,academic,6167,3287,1
10,8,123,CS3,password,9Q2peQ5zerL5Y,550,student,20057,3297,1
6,6,564,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,3319,1
3,22,1406,CS84,password,DWjv46NOqKo5x,870,student,7922,3328,1
5,24,281,CS5,password,NRV7Oj37oeLBM,262,student,174,3334,1
8,10,1048,CS3,password,9Zljq2gd5bwKP,410,student,20057,3337,1
11,30,1083,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3340,1
11,30,1083,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3341,1
12,6,1070,CS4,password,ybnn5LobK4oe5,288,alum,6167,3343,1
6,5,940,CS4,password,NRV7Oj37oeLBM,262,student,174,3346,1
11,30,1084,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,3346,1
3,22,1424,CS84,password,DWjv46NOqKo5x,870,student,7922,3352,1
11,7,903,CS5,key,93Vrn2XmB2NXV,828,staff,18555,3361,
6,5,942,CS4,password,NRV7Oj37oeLBM,262,student,174,3365,1
6,3,801,CS5,password,9QdRbQdyMKmBY,874,student,20057,3367,1
8,18,593,CS3,password,yK13wMrPblKr,35,alum,6517,3404,1
6,5,947,CS3,password,NRV7Oj37oeLBM,262,student,174,3416,1
6,5,947,CS3,password,NRV7Oj37oeLBM,262,student,174,3417,1
10,29,1056,CS36,password,XObX4oO1Ol9B8,909,student,UCPRIV,3424,1
10,26,632,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3425,1
5,11,858,CS3,password,9Qm3mMVX63ylW,45,alum,174,3428,1
6,18,862,CS29,key,JNNLwxzBpDw59,42,alum,7922,3434,0
11,30,833,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,3444,1
5,12,984,CS4,password,9Q2peQ5zerL5Y,550,student,20057,3448,1
5,2,1053,CS5,password,9QRr8qqJzPG66,23,student,2828,3454,1
5,7,145,CS3,password,93VqmD1yqL4dP,649,alum,6167,3459,1
6,5,951,CS4,password,NRV7Oj37oeLBM,262,student,174,3460,1
12,8,1402,CS4,password,9eKmoYovVrby,57,staff,7922,3466,1
7,15,1360,CS3,password,yW4GWojKGyoB,471,student,3356,3471,1
11,30,835,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3481,1
12,24,207,CS3,key,JNNLwxzBpDw59,42,alum,7922,3483,0
5,4,924,CS5,key,yvOzndodvlN,9,alum,12271,3489,0
11,12,1026,CS30,password,r4R3953JMo2Qv,901,student,29,3505,1
8,14,1360,CS123,password,NyyLj4pdnRarb,658,student,7922,3510,1
11,15,908,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3512,1
11,30,838,CS4,password,94La5Xwv8d8GW,258,student,UCPRIV,3516,1
11,30,838,CS4,password,94La5Xwv8d8GW,258,student,UCPRIV,3517,1
10,25,1248,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,3535,1
6,2,1201,CS4,password,9J7mWdyGN9meY,580,student,UCPUB,3542,1
11,18,831,CS59,password,z1zl5v2JDzmW,637,student,20057,3545,1
5,24,294,CS3,password,NRV7Oj37oeLBM,262,student,174,3546,1
8,1,1276,CS5,password,9gDr2lVKx29P,611,staff,6167,3547,1
9,30,523,CS5,password,9J7mWdyGN9meY,580,student,UCPUB,3549,1
4,24,1058,CS4,key,9wG89KmxNNjv,527,student,2828,3557,0
3,15,11,CS3,password,936YxJxxDweLN,1000,student,UCPRIV,3567,1
11,30,842,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,3580,1
10,12,83,CS3,password,93VLaQBZG7JV6,878,student,7922,3585,1
10,12,100,CS3,password,93VLaQBZG7JV6,878,student,7922,3586,1
12,25,759,CS29,key,JNNLwxzBpDw59,42,alum,7922,3590,0
6,4,1270,CS30,password,94Y81JdJ4qXmW,745,student,UCPUB,3590,1
10,12,90,CS3,password,93VLaQBZG7JV6,878,student,7922,3594,1
10,12,87,CS3,password,93VLaQBZG7JV6,878,student,7922,3599,1
8,6,825,CS123,password,NyyLj4pdnRarb,658,student,UCPRIV,3601,1
5,24,298,CS4,password,NRV7Oj37oeLBM,262,student,174,3603,1
5,16,1144,CS5,password,NRV7Oj37oeLBM,262,student,7018,3607,1
10,12,97,CS3,password,93VLaQBZG7JV6,878,student,7922,3608,1
10,12,79,CS3,password,93VLaQBZG7JV6,878,student,7922,3610,1
5,19,732,CS4,password,9QRr8qqJzPG66,23,student,701,3613,1
5,12,1087,CS3,password,OBVG58rjYbpYM,804,student,UC-INTRA,3614,1
10,12,84,CS3,password,93VLaQBZG7JV6,878,student,7922,3615,1
11,4,1344,CS3,password,zxLrjB4VjWpBm,679,student,7922,3615,1
5,24,299,CS4,password,NRV7Oj37oeLBM,262,student,174,3616,1
5,24,299,CS4,password,NRV7Oj37oeLBM,262,student,174,3617,1
10,12,80,CS5,password,93VLaQBZG7JV6,878,student,7922,3618,1
10,12,86,CS3,password,93VLaQBZG7JV6,878,student,7922,3620,1
10,12,95,CS3,password,93VLaQBZG7JV6,878,student,7922,3622,1
5,12,1087,CS3,password,OBVG58rjYbpYM,804,student,UC-INTRA,3624,1
12,8,903,CS72,password,XOywa2b8m8eP8,977,student,26878,3632,1
10,12,99,CS3,password,93VLaQBZG7JV6,878,student,7922,3639,1
5,31,1282,CS5,password,z1zl5v2JDzmW,637,student,UCPRIV,3640,1
3,6,658,CS4,password,ybnn5LobK4oe5,288,alum,6167,3641,1
4,7,1014,CS4,password,XObX4oO1Ol9B8,909,student,UCPRIV,3641,1
3,6,661,CS3,password,ybnn5LobK4oe5,288,alum,6167,3645,1
10,12,88,CS3,password,93VLaQBZG7JV6,878,student,7922,3647,1
10,12,94,CS3,password,93VLaQBZG7JV6,878,student,7922,3651,1
5,24,300,CS4,password,NRV7Oj37oeLBM,262,student,174,3662,1
10,23,618,CS123,key,NyyLj4pdnRarb,658,student,7922,3662,0
11,30,821,CS5,password,rMq11jJxyaGa3,210,student,19024,3694,1
5,24,378,CS4,password,NRV7Oj37oeLBM,262,student,174,3719,1
4,7,1297,CS4,password,936YxJxxDweLN,1000,student,UCPRIV,3721,1
5,24,382,CS5,password,NRV7Oj37oeLBM,262,student,174,3738,1
5,12,990,CS3,password,9Q2peQ5zerL5Y,550,student,20057,3746,1
4,5,848,CS4,key,9wG89KmxNNjv,527,student,2828,3747,0
12,7,725,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3749,1
12,7,726,CS5,password,94La5Xwv8d8GW,258,student,UCPRIV,3755,1
11,3,1092,CS137,password,9Z76qar4OVQeN,967,student,7922,3772,1
8,26,575,CS5,password,9QRr8qqJzPG66,23,student,701,3774,1
8,22,882,CS3,password,9K6MLQyyoNQdN,78,student,6167,3776,1
8,22,884,CS5,password,9K6MLQyyoNQdN,78,student,6167,3788,1
6,5,992,CS5,password,NRV7Oj37oeLBM,262,student,174,3789,1
11,20,839,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3794,1
10,24,1032,CS3,password,r8VYbaXvPPnQd,266,student,174,3795,1
11,9,1411,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3798,1
8,22,892,CS3,password,9K6MLQyyoNQdN,78,student,6167,3800,1
10,8,219,CS4,password,9Q2peQ5zerL5Y,550,student,20057,3801,1
8,22,883,CS4,password,9K6MLQyyoNQdN,78,student,6167,3802,1
3,21,1036,CS5,password,9DOKn11g1WaeP,885,academic,6167,3806,1
5,24,670,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,3818,1
12,2,552,CS3,password,rMq11jJxyaGa3,210,student,19024,3825,1
3,17,949,CS4,password,936YxJxxDweLN,1000,student,UCPRIV,3825,1
10,8,763,CS3,password,9Q2peQ5zerL5Y,550,student,20057,3828,1
6,5,997,CS4,password,NRV7Oj37oeLBM,262,student,174,3837,1
10,3,542,CS3,password,9J7mWdyGN9meY,580,student,UCPUB,3842,1
4,15,383,CS59,password,z1zl5v2JDzmW,637,student,4808,3849,1
4,1,737,CS5,password,z1zl5v2JDzmW,637,student,UCPRIV,3865,1
8,6,831,CS123,password,NyyLj4pdnRarb,658,student,UCPRIV,3891,1
2,29,884,CS3,password,NxdnBq6exKxg7,642,alum,7922,3902,1
5,24,632,CS32,password,NRV7Oj37oeLBM,262,student,7018,3912,1
5,12,889,CS4,password,9Q2peQ5zerL5Y,550,student,20057,3912,1
10,15,650,CS5,password,942Xg43r1x3yw,635,student,3549,3916,1
5,24,632,CS32,password,NRV7Oj37oeLBM,262,student,7018,3916,1
4,10,1139,CS53,key,y2yNbZ5v9r,629,student,UCPUB,3917,
5,9,692,CS5,key,9KQNooDddN97v,99,staff,7013,3920,0
8,6,834,CS123,password,NyyLj4pdnRarb,658,student,UCPRIV,3921,1
5,24,633,CS5,password,NRV7Oj37oeLBM,262,student,7018,3924,1
5,24,633,CS5,password,NRV7Oj37oeLBM,262,student,7018,3925,1
5,4,828,CS4,password,9QRr8qqJzPG66,23,student,701,3931,1
8,4,1149,CS5,password,9gDr2lVKx29P,611,staff,6167,3954,1
5,11,1046,CS58,password,z37pZomBRQ8Np,263,student,6167,3958,1
6,5,1002,CS4,password,NRV7Oj37oeLBM,262,student,174,3970,1
5,23,620,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,3981,1
6,3,1378,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3997,1
6,3,1379,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,3998,1
6,3,1380,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,4006,1
11,30,855,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,4007,1
11,10,160,CS4,password,9ZZM8ZxnKpZw6,847,staff,15796,4009,1
5,11,791,CS3,password,z1zl5v2JDzmW,637,student,UCPRIV,4017,1
11,20,858,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4022,1
8,16,590,CS5,key,93Vrn2qjvdV43,257,student,8002,4029,0
4,15,387,CS59,password,z1zl5v2JDzmW,637,student,4808,4034,1
3,17,967,CS4,password,936YxJxxDweLN,1000,student,UCPRIV,4034,1
11,11,1386,CS4,password,9eKmoYovVrby,57,staff,7922,4046,1
4,15,387,CS3,password,z1zl5v2JDzmW,637,student,4808,4047,1
12,1,1170,CS3,password,XObX4oO1Ol9B8,909,student,3549,4051,1
4,10,941,CS4,password,z1zl5v2JDzmW,637,student,UCPRIV,4056,1
10,25,1361,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,4069,1
5,19,1062,CS3,password,9QRr8qqJzPG66,23,student,6167,4073,1
5,31,1301,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4075,1
5,19,1062,CS3,password,9QRr8qqJzPG66,23,student,6167,4078,1
11,25,937,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4084,1
11,25,938,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4085,1
4,5,552,CS3,password,9QRr8qqJzPG66,23,student,6167,4089,1
11,29,720,CS4,password,9JYWGK1Y6R4y6,317,student,3549,4090,1
11,5,1380,CS4,password,NrgdZJpwZmeWZ,314,student,7922,4098,1
8,9,687,CS123,password,NyyLj4pdnRarb,658,student,UCPRIV,4099,1
10,4,1393,CS4,password,9eKmoYovVrby,57,staff,7922,4100,1
8,9,688,CS123,password,NyyLj4pdnRarb,658,student,UCPRIV,4101,1
8,20,876,CS4,key,JNNLwxzBpDw59,42,alum,7922,4105,
11,5,1326,CS3,password,NrgdZJpwZmeWZ,314,student,7922,4111,1
11,26,1308,CS37,password,r3R2lDjaL81D,344,student,7922,4115,1
11,8,1068,CS5,password,rMq11jJxyaGa3,210,student,19024,4123,1
11,25,935,CS30,password,94Y81JdJ4qXmW,745,student,6128,4132,1
10,3,624,CS5,password,942Xg43r1x3yw,635,student,3549,4142,1
3,22,708,CS3,password,9DOKn11g1WaeP,885,academic,6167,4146,1
11,20,869,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4149,1
5,11,798,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4163,1
5,24,311,CS4,password,NRV7Oj37oeLBM,262,student,174,4171,1
8,4,334,CS30,key,JNNLwxzBpDw59,42,alum,7922,4178,
6,6,1227,CS100,password,RJ86DR66zJ43J,720,student,12,4181,1
5,24,313,CS4,password,NRV7Oj37oeLBM,262,student,174,4181,1
11,20,872,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4181,1
6,5,1155,CS100,password,RJ86DR66zJ43J,720,student,12,4186,1
9,1,372,CS30,key,JNNLwxzBpDw59,42,alum,7922,4198,
9,29,618,CS33,key,zOyrgL8rJZGg,62,student,7922,4199,
11,8,586,CS3,password,rMq11jJxyaGa3,210,student,19024,4200,1
9,29,620,CS33,key,zOyrgL8rJZGg,62,student,7922,4205,0
7,28,774,CS3,password,9Qm3mMVX63ylW,45,alum,174,4212,1
12,5,1153,CS3,password,9JYWGK1Y6R4y6,317,student,UCPRIV,4212,1
6,4,1060,CS32,password,NRV7Oj37oeLBM,262,student,174,4232,1
6,4,1060,CS32,password,NRV7Oj37oeLBM,262,student,174,4233,1
4,10,1196,CS53,key,y2yNbZ5v9r,629,student,UCPUB,4234,0
6,4,1060,CS32,password,NRV7Oj37oeLBM,262,student,174,4236,1
6,4,1060,CS32,password,NRV7Oj37oeLBM,262,student,174,4237,1
6,4,1061,CS4,password,NRV7Oj37oeLBM,262,student,174,4238,1
8,31,766,CS3,password,yW4GWojKGyoB,471,student,7922,4240,1
5,21,1324,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4246,1
10,1,772,CS4,password,94La5Xwv8d8GW,258,student,UCPRIV,4252,1
7,23,330,CS30,key,JNNLwxzBpDw59,42,alum,7922,4273,0
11,25,951,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4275,1
11,25,952,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4276,1
5,24,314,CS3,password,NRV7Oj37oeLBM,262,student,174,4291,1
11,25,954,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4291,1
5,6,951,CS5,key,9wG89KmxNNjv,527,student,2828,4306,0
4,15,1257,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,4306,1
4,10,1208,CS4,key,y2yNbZ5v9r,629,student,UCPUB,4311,
11,25,956,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4312,1
4,10,1208,CS53,key,y2yNbZ5v9r,629,student,UCPUB,4312,
11,25,959,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4323,1
10,28,1017,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,4323,1
5,24,316,CS3,password,NRV7Oj37oeLBM,262,student,174,4330,1
7,19,566,CS5,password,y9gdaeWPPbm,135,alum,22208,4348,1
11,25,966,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4348,1
11,25,968,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4356,1
5,24,320,CS4,password,NRV7Oj37oeLBM,262,student,174,4359,1
11,25,972,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4366,1
12,7,736,CS3,password,94La5Xwv8d8GW,258,student,UCPRIV,4366,1
5,24,321,CS4,password,NRV7Oj37oeLBM,262,student,174,4367,1
11,25,973,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4373,1
11,10,6,CS5,password,XLDLeM5BrJxnn,954,student,UCPUB,4393,1
11,25,981,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4397,1
11,25,983,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4402,1
11,25,986,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4408,1
8,9,600,CS5,password,y9gdaeWPPbm,135,alum,6461,4445,1
5,13,829,CS3,password,yW4GWojKGyoB,471,student,UCPRIV,4459,1
11,25,1005,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4477,1
11,25,1005,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4478,1
10,4,1425,CS4,password,9eKmoYovVrby,57,staff,7922,4480,1
10,5,0,CS5,password,9eKmoYovVrby,57,staff,7922,4484,1
11,25,1007,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4487,1
7,4,489,CS30,key,JNNLwxzBpDw59,42,alum,7922,4488,0
11,25,1007,CS4,password,9QqJXM2MqKq8y,930,student,UCPRIV,4488,1
10,24,137,CS123,key,NyyLj4pdnRarb,658,student,7922,4489,0
8,22,828,CS5,key,r7enjBm1MJKZx,155,alum,15119,4510,
11,10,53,CS5,password,XLDLeM5BrJxnn,954,student,UCPUB,4515,1
10,24,138,CS123,key,NyyLj4pdnRarb,658,student,7922,4521,
6,5,626,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,4525,1
11,25,1018,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4529,1
11,27,244,CS29,key,JNNLwxzBpDw59,42,alum,7922,4534,0
5,5,792,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,4543,1
6,7,679,CS4,password,NRV7Oj37oeLBM,262,student,7018,4546,1
6,1,151,CS44,password,94ZLXOZ8Z5eaP,316,student,UCPUB,4547,1
10,9,92,CS123,key,NyyLj4pdnRarb,658,student,3549,4588,0
7,19,178,CS30,password,JNNLwxzBpDw59,42,alum,7922,4595,1
5,2,1032,CS5,password,9QRr8qqJzPG66,23,student,2828,4599,1
5,25,1421,CS109,password,93nP2VBvlX73J,535,student,7018,4608,1
11,25,1024,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4608,1
11,15,987,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4619,1
11,29,730,CS3,password,9JYWGK1Y6R4y6,317,student,3549,4620,1
11,25,1026,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4622,1
11,15,988,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,4622,1
5,31,27,CS4,key,DyYbr9RGVL56n,634,alum,3356,4625,0
10,6,1367,CS36,password,9JbWZWoWq8y9N,175,student,7922,4627,1
11,17,1158,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4632,1
11,17,1158,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4633,1
10,6,1329,CS36,password,9JbWZWoWq8y9N,175,student,7922,4634,1
11,17,1158,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4634,1
5,26,498,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,4634,1
11,11,825,CS3,password,9Qm3mMVX63ylW,45,alum,174,4635,1
11,17,1158,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4635,1
5,26,499,CS84,password,NqLReb8ZVqdqn,622,student,UCPUB,4639,1
7,18,1281,CS3,password,9eKmoYovVrby,57,staff,7922,4640,1
11,17,1162,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4657,1
11,17,1162,CS32,password,9QqJXM2MqKq8y,930,student,UCPRIV,4658,1
10,23,638,CS123,key,NyyLj4pdnRarb,658,student,7922,4682,0
10,7,1161,CS4,password,9Q2peQ5zerL5Y,550,student,20057,4682,1
6,7,696,CS3,password,NRV7Oj37oeLBM,262,student,7018,4690,1
6,7,697,CS3,password,NRV7Oj37oeLBM,262,student,7018,4694,1
6,7,697,CS3,password,NRV7Oj37oeLBM,262,student,7018,4695,1
11,25,1054,CS5,password,9QqJXM2MqKq8y,930,student,UCPRIV,4706,1
11,17,1168,CS3,password,9QqJXM2MqKq8y,930,student,UCPRIV,4708,1
3,1,1374,CS4,key,DyYbr9RGVL56n,634,alum,3356,4714,
11,5,515,CS123,key,NyyLj4pdnRarb,658,student,7922,4714,
3,1,1374,CS4,key,DyYbr9RGVL56n,634,alum,3356,4716,
8,16,599,CS5,key,93Vrn2qjvdV43,257,student,8002,4717,
11,29,733,CS4,password,9JYWGK1Y6R4y6,317,student,3549,4719,1
8,11,1351,CS4,password,y9eZymz2MxaB,688,student,7018,4720,1
5,14,965,CS3,key,LDby2Ba2e4xe,1058,student,20057,4723,0
10,9,99,CS123,key,NyyLj4pdnRarb,658,student,3549,4724,0
5,12,53,CS30,password,94Y81JdJ4qXmW,745,student,UCPUB,4731,1
6,7,700,CS5,password,NRV7Oj37oeLBM,262,student,7018,4734,1
12,8,687,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4738,1
11,29,1003,CS3,password,XObX4oO1Ol9B8,909,student,UCPRIV,4738,1
12,8,691,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4739,1
12,8,693,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4740,1
12,8,695,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4741,1
8,7,1169,CS5,password,9Kbng9JwXBRWJ,814,student,6167,4742,1
12,8,714,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4743,1
12,8,745,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4744,1
12,8,761,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4745,1
12,8,764,CS84,password,Rlgx98e93WmVb,760,affiliate,9326,4746,1
